timer,hart,hart_rolling_mean
3265.29901993,496,501.885057471
3266.15381025,499,501.896551724
3267.00860057,503,501.954022989
3267.86339089,505,502.011494253
3268.71818121,508,502.091954023
3269.57297153,513,502.252873563
3270.42776185,519,502.471264368
3271.28255217,522,502.724137931
3272.13734249,526,503.034482759
3272.99213281,530,503.413793103
3273.84692313,535,503.83908046
3274.70171345,536,504.229885057
3275.55650377,536,504.597701149
3276.41129409,537,504.965517241
3277.26608441,536,505.298850575
3278.12087472,532,505.528735632
3278.97566504,530,505.689655172
3279.83045536,528,505.747126437
3280.68524568,527,505.67816092
3281.540036,523,505.459770115
3282.39482632,520,505.137931034
3283.24961664,520,504.816091954
3284.10440696,517,504.436781609
3284.95919728,511,503.977011494
3285.8139876,509,503.551724138
3286.66877792,509,503.183908046
3287.52356824,507,502.83908046
3288.37835856,504,502.528735632
3289.23314888,503,502.310344828
3290.0879392,504,502.195402299
3290.94272952,503,502.126436782
3291.79751983,500,502.068965517
3292.65231015,501,502.114942529
3293.50710047,502,502.24137931
3294.36189079,503,502.413793103
3295.21668111,505,502.632183908
3296.07147143,511,502.965517241
3296.92626175,519,503.425287356
3297.78105207,525,503.954022989
3298.63584239,529,504.528735632
3299.49063271,534,505.195402299
3300.34542303,538,505.896551724
3301.20021335,538,506.563218391
3302.05500367,537,507.195402299
3302.90979399,535,507.816091954
3303.76458431,534,508.413793103
3304.61937462,529,508.908045977
3305.47416494,523,509.333333333
3306.32895526,520,509.712643678
3307.18374558,518,510.045977011
3308.0385359,512,510.287356322
3308.89332622,509,510.482758621
3309.74811654,508,510.689655172
3310.60290686,506,510.862068966
3311.45769718,500,510.931034483
3312.3124875,498,510.988505747
3313.16727782,498,511.045977011
3314.02206814,497,511.068965517
3314.87685846,495,511.057471264
3315.73164878,495,511.045977011
3316.5864391,495,511.034482759
3317.44122942,496,511.011494253
3318.29601973,494,510.954022989
3319.15081005,495,510.908045977
3320.00560037,498,510.91954023
3320.86039069,497,510.885057471
3321.71518101,496,510.827586207
3322.56997133,496,510.747126437
3323.42476165,500,510.712643678
3324.27955197,497,510.609195402
3325.13434229,497,510.494252874
3325.98913261,498,510.402298851
3326.84392293,501,510.344827586
3327.69871325,498,510.24137931
3328.55350357,497,510.126436782
3329.40829389,498,510.045977011
3330.26308421,497,509.977011494
3331.11787452,493,509.862068966
3331.97266484,490,509.735632184
3332.82745516,491,509.67816092
3333.68224548,491,509.643678161
3334.5370358,488,509.574712644
3335.39182612,486,509.494252874
3336.24661644,488,509.471264368
3337.10140676,488,509.436781609
3337.95619708,485,509.333333333
3338.8109874,484,509.206896552
3339.66577772,486,509.091954023
3340.52056804,483,508.908045977
3341.37535836,479,508.632183908
3342.23014868,477,508.310344828
3343.084939,479,507.977011494
3343.93972932,477,507.563218391
3344.79451963,475,507.057471264
3345.64930995,476,506.528735632
3346.50410027,480,506.0
3347.35889059,480,505.425287356
3348.21368091,479,504.781609195
3349.06847123,482,504.16091954
3349.92326155,487,503.597701149
3350.77805187,487,503.022988506
3351.63284219,486,502.448275862
3352.48763251,489,501.954022989
3353.34242283,494,501.540229885
3354.19721315,493,501.137931034
3355.05200347,492,500.735632184
3355.90679379,496,500.425287356
3356.76158411,498,500.172413793
3357.61637442,496,499.896551724
3358.47116474,496,499.655172414
3359.32595506,499,499.517241379
3360.18074538,501,499.425287356
3361.0355357,500,499.32183908
3361.89032602,501,499.252873563
3362.74511634,506,499.275862069
3363.59990666,508,499.333333333
3364.45469698,506,499.356321839
3365.3094873,507,499.402298851
3366.16427762,510,499.517241379
3367.01906794,510,499.620689655
3367.87385826,508,499.689655172
3368.72864858,507,499.735632184
3369.5834389,509,499.781609195
3370.43822922,510,499.770114943
3371.29301953,505,499.609195402
3372.14780985,504,499.367816092
3373.00260017,506,499.103448276
3373.85739049,503,498.747126437
3374.71218081,500,498.310344828
3375.56697113,499,497.862068966
3376.42176145,502,497.459770115
3377.27655177,499,497.045977011
3378.13134209,496,496.609195402
3378.98613241,498,496.252873563
3379.84092273,501,496.0
3380.69571305,499,495.75862069
3381.55050337,497,495.517241379
3382.40529369,500,495.379310345
3383.26008401,502,495.298850575
3384.11487432,501,495.218390805
3384.96966464,503,495.183908046
3385.82445496,506,495.252873563
3386.67924528,509,495.379310345
3387.5340356,509,495.505747126
3388.38882592,508,495.632183908
3389.24361624,510,495.804597701
3390.09840656,511,495.988505747
3390.95319688,509,496.149425287
3391.8079872,507,496.275862069
3392.66277752,508,496.436781609
3393.51756784,507,496.574712644
3394.37235816,503,496.632183908
3395.22714848,504,496.712643678
3396.0819388,505,496.816091954
3396.93672912,504,496.908045977
3397.79151943,500,496.908045977
3398.64630975,500,496.942528736
3399.50110007,504,497.022988506
3400.35589039,502,497.068965517
3401.21068071,499,497.045977011
3402.06547103,498,497.045977011
3402.92026135,502,497.103448276
3403.77505167,500,497.126436782
3404.62984199,497,497.126436782
3405.48463231,499,497.195402299
3406.33942263,500,497.310344828
3407.19421295,498,497.390804598
3408.04900327,497,497.459770115
3408.90379359,499,497.586206897
3409.75858391,502,497.770114943
3410.61337422,502,497.931034483
3411.46816454,502,498.091954023
3412.32295486,505,498.32183908
3413.17774518,508,498.597701149
3414.0325355,505,498.816091954
3414.88732582,503,499.045977011
3415.74211614,505,499.344827586
3416.59690646,507,499.689655172
3417.45169678,503,499.965517241
3418.3064871,502,500.252873563
3419.16127742,505,500.597701149
3420.01606774,504,500.91954023
3420.87085806,500,501.149425287
3421.72564838,500,501.379310345
3422.5804387,504,501.666666667
3423.43522902,504,501.91954023
3424.29001933,502,502.091954023
3425.14480965,503,502.275862069
3425.99959997,506,502.505747126
3426.85439029,506,502.701149425
3427.70918061,502,502.793103448
3428.56397093,502,502.896551724
3429.41876125,505,503.045977011
3430.27355157,504,503.137931034
3431.12834189,502,503.183908046
3431.98313221,504,503.275862069
3432.83792253,507,503.402298851
3433.69271285,507,503.494252874
3434.54750317,504,503.528735632
3435.40229349,505,503.586206897
3436.25708381,507,503.655172414
3437.11187412,504,503.632183908
3437.96666444,500,503.540229885
3438.82145476,501,503.482758621
3439.67624508,502,503.425287356
3440.5310354,497,503.275862069
3441.38582572,495,503.103448276
3442.24061604,496,502.965517241
3443.09540636,496,502.83908046
3443.95019668,491,502.632183908
3444.804987,485,502.344827586
3445.65977732,486,502.126436782
3446.51456764,492,501.988505747
3447.36935796,494,501.850574713
3448.22414828,460,501.356321839
3449.0789386,422,500.459770115
3449.93372892,459,500.0
3450.78851923,561,500.67816092
3451.64330955,668,502.620689655
3452.49809987,714,505.126436782
3453.35289019,768,508.229885057
3454.20768051,773,511.356321839
3455.06247083,789,514.689655172
3455.91726115,764,517.75862069
3456.77205147,744,520.563218391
3457.62684179,702,522.862068966
3458.48163211,653,524.609195402
3459.33642243,613,525.873563218
3460.19121275,560,526.494252874
3461.04600307,532,526.75862069
3461.90079339,517,526.850574713
3462.75558371,518,526.965517241
3463.61037402,506,526.91954023
3464.46516434,491,526.689655172
3465.31995466,481,526.367816092
3466.17474498,476,526.011494253
3467.0295353,472,525.597701149
3467.88432562,467,525.137931034
3468.73911594,460,524.643678161
3469.59390626,446,523.977011494
3470.44869658,426,523.068965517
3471.3034869,325,521.011494253
3472.15827722,469,520.655172414
3473.01306754,547,521.195402299
3473.86785786,572,521.977011494
3474.72264818,576,522.827586207
3475.5774385,576,523.712643678
3476.43222882,570,524.540229885
3477.28701913,560,525.206896552
3478.14180945,548,525.75862069
3478.99659977,531,526.149425287
3479.85139009,516,526.344827586
3480.70618041,506,526.413793103
3481.56097073,499,526.425287356
3482.41576105,491,526.356321839
3483.27055137,488,526.229885057
3484.12534169,478,525.954022989
3484.98013201,467,525.551724138
3485.83492233,465,525.126436782
3486.68971265,461,524.620689655
3487.54450297,456,524.022988506
3488.39929329,455,523.448275862
3489.25408361,456,522.908045977
3490.10887392,460,522.390804598
3490.96366424,462,521.873563218
3491.81845456,466,521.448275862
3492.67324488,471,521.091954023
3493.5280352,475,520.747126437
3494.38282552,480,520.471264368
3495.23761584,485,520.298850575
3496.09240616,489,520.172413793
3496.94719648,492,520.034482759
3497.8019868,494,519.91954023
3498.65677712,500,519.896551724
3499.51156744,500,519.862068966
3500.36635776,501,519.804597701
3501.22114808,502,519.75862069
3502.0759384,502,519.75862069
3502.93072872,504,519.781609195
3503.78551903,503,519.75862069
3504.64030935,504,519.75862069
3505.49509967,507,519.816091954
3506.34988999,507,519.850574713
3507.20468031,504,519.816091954
3508.05947063,498,519.712643678
3508.91426095,497,519.632183908
3509.76905127,500,519.574712644
3510.62384159,500,519.494252874
3511.47863191,501,519.459770115
3512.33342223,504,519.505747126
3513.18821255,505,519.551724138
3514.04300287,504,519.574712644
3514.89779319,504,519.655172414
3515.75258351,503,519.747126437
3516.60737382,503,519.827586207
3517.46216414,501,519.885057471
3518.31695446,501,520.0
3519.17174478,504,520.218390805
3520.0265351,501,520.390804598
3520.88132542,498,520.459770115
3521.73611574,502,520.551724138
3522.59090606,507,521.091954023
3523.44569638,503,522.022988506
3524.3004867,503,522.528735632
3525.15527702,503,521.862068966
3526.01006734,502,519.954022989
3526.86485766,496,517.448275862
3527.71964798,494,514.298850575
3528.5744383,493,511.08045977
3529.42922862,494,507.689655172
3530.28401893,491,504.551724138
3531.13880925,489,501.620689655
3531.99359957,493,499.218390805
3532.84838989,492,497.367816092
3533.70318021,489,495.942528736
3534.55797053,491,495.149425287
3535.41276085,494,494.712643678
3536.26755117,494,494.448275862
3537.12234149,496,494.195402299
3537.97713181,501,494.137931034
3538.83192213,507,494.32183908
3539.68671245,511,494.666666667
3540.54150277,511,495.068965517
3541.39629309,514,495.551724138
3542.25108341,516,496.114942529
3543.10587372,515,496.747126437
3543.96066404,516,497.551724138
3544.81545436,516,498.586206897
3545.67024468,516,500.781609195
3546.525035,509,501.24137931
3547.37982532,507,500.781609195
3548.23461564,507,500.034482759
3549.08940596,507,499.24137931
3549.94419628,504,498.413793103
3550.7989866,502,497.632183908
3551.65377692,500,496.942528736
3552.50856724,500,496.390804598
3553.36335756,496,495.988505747
3554.21814788,495,495.747126437
3555.0729382,493,495.597701149
3555.92772852,493,495.528735632
3556.78251883,491,495.528735632
3557.63730915,495,495.609195402
3558.49209947,501,495.873563218
3559.34688979,505,496.310344828
3560.20168011,506,496.781609195
3561.05647043,505,497.287356322
3561.91126075,510,497.908045977
3562.76605107,516,498.609195402
3563.62084139,526,499.413793103
3564.47563171,537,500.298850575
3565.33042203,547,501.275862069
3566.18521235,553,502.275862069
3567.04000267,560,503.298850575
3567.89479299,564,504.32183908
3568.74958331,565,505.298850575
3569.60437362,564,506.206896552
3570.45916394,560,507.022988506
3571.31395426,554,507.735632184
3572.16874458,548,508.356321839
3573.0235349,539,508.804597701
3573.87832522,534,509.195402299
3574.73311554,528,509.505747126
3575.58790586,519,509.701149425
3576.44269618,510,509.793103448
3577.2974865,504,509.793103448
3578.15227682,502,509.781609195
3579.00706714,497,509.701149425
3579.86185746,493,509.540229885
3580.71664778,489,509.333333333
3581.5714381,486,509.126436782
3582.42622842,485,508.977011494
3583.28101873,484,508.827586207
3584.13580905,484,508.643678161
3584.99059937,486,508.482758621
3585.84538969,486,508.310344828
3586.70018001,485,508.091954023
3587.55497033,486,507.873563218
3588.40976065,489,507.701149425
3589.26455097,493,507.574712644
3590.11934129,491,507.436781609
3590.97413161,494,507.333333333
3591.82892193,496,507.275862069
3592.68371225,495,507.206896552
3593.53850257,494,507.091954023
3594.39329289,493,507.0
3595.24808321,496,506.977011494
3596.10287352,503,506.988505747
3596.95766384,508,507.0
3597.81245416,517,507.16091954
3598.66724448,520,507.356321839
3599.5220348,512,507.459770115
3600.37682512,499,507.425287356
3601.23161544,511,507.597701149
3602.08640576,520,507.896551724
3602.94119608,580,508.896551724
3603.7959864,614,510.275862069
3604.65077672,610,511.643678161
3605.50556704,590,512.804597701
3606.36035736,564,513.620689655
3607.21514768,536,514.126436782
3608.069938,508,514.344827586
3608.92472832,475,514.16091954
3609.77951863,448,513.632183908
3610.63430895,432,512.91954023
3611.48909927,424,512.091954023
3612.34388959,419,511.149425287
3613.19867991,414,510.08045977
3614.05347023,414,508.965517241
3614.90826055,417,507.885057471
3615.76305087,421,506.816091954
3616.61784119,427,505.793103448
3617.47263151,434,504.862068966
3618.32742183,445,504.045977011
3619.18221215,453,503.32183908
3620.03700247,460,502.67816092
3620.89179279,469,502.218390805
3621.74658311,479,501.896551724
3622.60137342,486,501.655172414
3623.45616374,492,501.482758621
3624.31095406,498,501.413793103
3625.16574438,503,501.425287356
3626.0205347,508,501.517241379
3626.87532502,511,501.643678161
3627.73011534,514,501.850574713
3628.58490566,519,502.126436782
3629.43969598,518,502.413793103
3630.2944863,517,502.689655172
3631.14927662,519,503.011494253
3632.00406694,520,503.298850575
3632.85885726,518,503.494252874
3633.71364758,516,503.620689655
3634.5684379,517,503.747126437
3635.42322822,517,503.885057471
3636.27801853,515,503.942528736
3637.13280885,513,503.908045977
3637.98759917,514,503.770114943
3638.84238949,512,503.482758621
3639.69717981,510,503.057471264
3640.55197013,508,502.540229885
3641.40676045,508,501.942528736
3642.26155077,509,501.310344828
3643.11634109,505,500.620689655
3643.97113141,505,499.942528736
3644.82592173,505,499.310344828
3645.68071205,503,498.724137931
3646.53550237,500,498.172413793
3647.39029269,500,497.724137931
3648.24508301,506,497.402298851
3649.09987332,510,497.195402299
3649.95466364,510,497.091954023
3650.80945396,512,497.114942529
3651.66424428,514,497.229885057
3652.5190346,512,497.344827586
3653.37382492,507,497.459770115
3654.22861524,505,497.597701149
3655.08340556,519,497.942528736
3655.93819588,525,498.390804598
3656.7929862,524,498.83908046
3657.64777652,517,499.218390805
3658.50256684,511,499.528735632
3659.35735716,503,499.724137931
3660.21214748,497,499.850574713
3661.0669378,498,500.0
3661.92172812,499,500.149425287
3662.77651843,500,500.275862069
3663.63130875,497,500.32183908
3664.48609907,496,500.379310345
3665.34088939,496,500.402298851
3666.19567971,491,500.344827586
3667.05047003,488,500.264367816
3667.90526035,487,500.183908046
3668.76005067,486,500.103448276
3669.61484099,484,499.965517241
3670.46963131,482,499.724137931
3671.32442163,483,499.436781609
3672.17921195,483,499.045977011
3673.03400227,481,498.597701149
3673.88879259,482,498.252873563
3674.74358291,484,498.08045977
3675.59837322,486,497.793103448
3676.45316354,485,497.390804598
3677.30795386,485,496.298850575
3678.16274418,488,494.850574713
3679.0175345,489,493.459770115
3679.87232482,488,492.287356322
3680.72711514,491,491.448275862
3681.58190546,497,491.0
3682.43669578,496,490.862068966
3683.2914861,496,491.103448276
3684.14627642,499,491.689655172
3685.00106674,502,492.494252874
3685.85585706,502,493.390804598
3686.71064738,503,494.356321839
3687.5654377,506,495.413793103
3688.42022802,509,496.505747126
3689.27501833,508,497.551724138
3690.12980865,506,498.528735632
3690.98459897,506,499.436781609
3691.83938929,507,500.275862069
3692.69417961,503,500.942528736
3693.54896993,501,501.494252874
3694.40376025,502,501.977011494
3695.25855057,504,502.379310345
3696.11334089,501,502.632183908
3696.96813121,502,502.816091954
3697.82292153,504,502.954022989
3698.67771185,504,503.022988506
3699.53250217,501,503.0
3700.38729249,498,502.885057471
3701.24208281,498,502.735632184
3702.09687312,499,502.563218391
3702.95166344,495,502.287356322
3703.80645376,495,502.022988506
3704.66124408,497,501.793103448
3705.5160344,496,501.528735632
3706.37082472,496,501.252873563
3707.22561504,497,501.011494253
3708.08040536,498,500.804597701
3708.93519568,498,500.586206897
3709.789986,498,500.367816092
3710.64477632,499,500.183908046
3711.49956664,502,500.057471264
3712.35435696,503,499.931034483
3713.20914728,502,499.816091954
3714.0639376,504,499.747126437
3714.91872792,508,499.747126437
3715.77351823,506,499.724137931
3716.62830855,505,499.67816092
3717.48309887,506,499.689655172
3718.33788919,508,499.724137931
3719.19267951,505,499.724137931
3720.04746983,504,499.735632184
3720.90226015,503,499.770114943
3721.75705047,505,499.827586207
3722.61184079,502,499.781609195
3723.46663111,499,499.655172414
3724.32142143,500,499.540229885
3725.17621175,500,499.402298851
3726.03100207,496,499.195402299
3726.88579239,495,499.0
3727.74058271,496,498.873563218
3728.59537302,497,498.781609195
3729.45016334,493,498.482758621
3730.30495366,494,498.126436782
3731.15974398,494,497.781609195
3732.0145343,495,497.528735632
3732.86932462,494,497.333333333
3733.72411494,497,497.264367816
3734.57890526,501,497.310344828
3735.43369558,502,497.356321839
3736.2884859,503,497.402298851
3737.14327622,506,497.471264368
3737.99806654,509,497.609195402
3738.85285686,511,497.781609195
3739.70764718,511,497.954022989
3740.5624375,517,498.252873563
3741.41722782,522,498.643678161
3742.27201813,525,499.08045977
3743.12680845,528,499.563218391
3743.98159877,532,500.114942529
3744.83638909,534,500.712643678
3745.69117941,532,501.275862069
3746.54596973,531,501.827586207
3747.40076005,530,502.390804598
3748.25555037,528,502.91954023
3749.11034069,524,503.379310345
3749.96513101,520,503.770114943
3750.81992133,517,504.137931034
3751.67471165,514,504.471264368
3752.52950197,510,504.724137931
3753.38429229,508,504.942528736
3754.23908261,506,505.149425287
3755.09387292,503,505.287356322
3755.94866324,501,505.333333333
3756.80345356,500,505.379310345
3757.65824388,501,505.436781609
3758.5130342,501,505.459770115
3759.36782452,500,505.436781609
3760.22261484,499,505.402298851
3761.07740516,502,505.390804598
3761.93219548,501,505.333333333
3762.7869858,500,505.229885057
3763.64177612,500,505.137931034
3764.49656644,502,505.091954023
3765.35135676,500,505.022988506
3766.20614708,500,504.942528736
3767.0609374,502,504.931034483
3767.91572772,504,504.965517241
3768.77051803,504,504.988505747
3769.62530835,503,504.977011494
3770.48009867,504,505.011494253
3771.33488899,506,505.057471264
3772.18967931,504,505.057471264
3773.04446963,503,505.045977011
3773.89925995,503,505.068965517
3774.75405027,505,505.149425287
3775.60884059,503,505.206896552
3776.46363091,501,505.229885057
3777.31842123,504,505.333333333
3778.17321155,504,505.436781609
3779.02800187,504,505.517241379
3779.88279219,504,505.609195402
3780.73758251,505,505.712643678
3781.59237282,506,505.816091954
3782.44716314,505,505.896551724
3783.30195346,504,505.965517241
3784.15674378,506,506.057471264
3785.0115341,507,506.149425287
3785.86632442,505,506.183908046
3786.72111474,506,506.218390805
3787.57590506,507,506.275862069
3788.43069538,508,506.32183908
3789.2854857,505,506.287356322
3790.14027602,505,506.275862069
3790.99506634,508,506.310344828
3791.84985666,508,506.333333333
3792.70464698,506,506.310344828
3793.5594373,506,506.32183908
3794.41422762,508,506.367816092
3795.26901793,507,506.413793103
3796.12380825,505,506.413793103
3796.97859857,505,506.448275862
3797.83338889,506,506.528735632
3798.68817921,506,506.597701149
3799.54296953,504,506.643678161
3800.39775985,504,506.735632184
3801.25255017,506,506.862068966
3802.10734049,504,506.954022989
3802.96213081,503,507.022988506
3803.81692113,504,507.149425287
3804.67171145,506,507.287356322
3805.52650177,505,507.413793103
3806.38129209,504,507.517241379
3807.23608241,506,507.655172414
3808.09087272,509,507.793103448
3808.94566304,508,507.873563218
3809.80045336,507,507.931034483
3810.65524368,508,507.988505747
3811.510034,510,508.034482759
3812.36482432,509,508.034482759
3813.21961464,507,507.988505747
3814.07440496,509,507.965517241
3814.92919528,510,507.885057471
3815.7839856,510,507.747126437
3816.63877592,509,507.563218391
3817.49356624,512,507.379310345
3818.34835656,513,507.16091954
3819.20314688,510,506.885057471
3820.0579372,510,506.632183908
3820.91272752,512,506.413793103
3821.76751783,515,506.24137931
3822.62230815,513,506.068965517
3823.47709847,516,505.977011494
3824.33188879,521,505.988505747
3825.18667911,527,506.103448276
3826.04146943,532,506.310344828
3826.89625975,539,506.643678161
3827.75105007,544,507.057471264
3828.60584039,548,507.540229885
3829.46063071,545,508.022988506
3830.31542103,545,508.528735632
3831.17021135,544,509.034482759
3832.02500167,538,509.459770115
3832.87979199,532,509.816091954
3833.73458231,527,510.126436782
3834.58937262,523,510.402298851
3835.44416294,516,510.563218391
3836.29895326,509,510.655172414
3837.15374358,505,510.712643678
3838.0085339,503,510.747126437
3838.86332422,501,510.735632184
3839.71811454,499,510.724137931
3840.57290486,499,510.712643678
3841.42769518,499,510.67816092
3842.2824855,498,510.609195402
3843.13727582,497,510.528735632
3843.99206614,499,510.482758621
3844.84685646,500,510.436781609
3845.70164678,498,510.344827586
3846.5564371,497,510.264367816
3847.41122742,499,510.218390805
3848.26601773,501,510.195402299
3849.12080805,499,510.126436782
3849.97559837,499,510.08045977
3850.83038869,501,510.08045977
3851.68517901,503,510.068965517
3852.53996933,503,510.057471264
3853.39475965,505,510.068965517
3854.24954997,507,510.103448276
3855.10434029,509,510.149425287
3855.95913061,509,510.183908046
3856.81392093,511,510.252873563
3857.66871125,514,510.367816092
3858.52350157,515,510.471264368
3859.37829189,513,510.540229885
3860.23308221,514,510.643678161
3861.08787252,517,510.770114943
3861.94266284,516,510.873563218
3862.79745316,513,510.931034483
3863.65224348,513,511.022988506
3864.5070338,514,511.126436782
3865.36182412,512,511.172413793
3866.21661444,510,511.195402299
3867.07140476,511,511.252873563
3867.92619508,515,511.356321839
3868.7809854,512,511.402298851
3869.63577572,507,511.402298851
3870.49056604,508,511.436781609
3871.34535636,511,511.505747126
3872.20014668,509,511.540229885
3873.054937,505,511.528735632
3873.90972732,509,511.586206897
3874.76451763,512,511.67816092
3875.61930795,507,511.689655172
3876.47409827,501,511.655172414
3877.32888859,505,511.67816092
3878.18367891,509,511.735632184
3879.03846923,504,511.712643678
3879.89325955,500,511.655172414
3880.74804987,505,511.666666667
3881.60284019,508,511.689655172
3882.45763051,500,511.586206897
3883.31242083,497,511.459770115
3884.16721115,501,511.390804598
3885.02200147,499,511.287356322
3885.87679179,496,511.126436782
3886.73158211,497,510.988505747
3887.58637242,506,510.977011494
3888.44116274,509,510.977011494
3889.29595306,500,510.862068966
3890.15074338,499,510.735632184
3891.0055337,507,510.712643678
3891.86032402,507,510.655172414
3892.71511434,497,510.471264368
3893.56990466,498,510.333333333
3894.42469498,507,510.298850575
3895.2794853,506,510.229885057
3896.13427562,498,510.034482759
3896.98906594,500,509.885057471
3897.84385626,507,509.781609195
3898.69864658,505,509.597701149
3899.5534369,496,509.24137931
3900.40822722,499,508.862068966
3901.26301753,507,508.494252874
3902.11780785,504,508.034482759
3902.97259817,496,507.436781609
3903.82738849,500,506.91954023
3904.68217881,509,506.505747126
3905.53696913,505,506.057471264
3906.39175945,500,505.620689655
3907.24654977,507,505.333333333
3908.10134009,516,505.206896552
3908.95613041,513,505.091954023
3909.81092073,508,505.0
3910.66571105,516,505.08045977
3911.52050137,525,505.310344828
3912.37529169,519,505.494252874
3913.23008201,516,505.666666667
3914.08487232,523,505.942528736
3914.93966264,529,506.287356322
3915.79445296,525,506.586206897
3916.64924328,526,506.908045977
3917.5040336,533,507.32183908
3918.35882392,536,507.747126437
3919.21361424,527,508.057471264
3920.06840456,524,508.356321839
3920.92319488,527,508.701149425
3921.7779852,527,509.022988506
3922.63277552,518,509.218390805
3923.48756584,515,509.402298851
3924.34235616,519,509.632183908
3925.19714648,520,509.850574713
3926.0519368,515,509.988505747
3926.90672712,514,510.114942529
3927.76151743,519,510.275862069
3928.61630775,517,510.390804598
3929.47109807,511,510.413793103
3930.32588839,509,510.413793103
3931.18067871,511,510.413793103
3932.03546903,489,510.126436782
3932.89025935,498,509.931034483
3933.74504967,522,510.034482759
3934.59983999,532,510.24137931
3935.45463031,532,510.413793103
3936.30942063,528,510.551724138
3937.16421095,528,510.724137931
3938.01900127,522,510.827586207
3938.87379159,515,510.83908046
3939.72858191,516,510.885057471
3940.58337222,519,510.988505747
3941.43816254,525,511.149425287
3942.29295286,522,511.229885057
3943.14774318,515,511.264367816
3944.0025335,512,511.32183908
3944.85732382,509,511.333333333
3945.71211414,502,511.229885057
3946.56690446,493,511.045977011
3947.42169478,495,510.931034483
3948.2764851,495,510.770114943
3949.13127542,489,510.505747126
3949.98606574,487,510.275862069
3950.84085606,487,510.114942529
3951.69564638,489,509.931034483
3952.5504367,488,509.689655172
3953.40522702,488,509.505747126
3954.26001733,491,509.402298851
3955.11480765,495,509.287356322
3955.96959797,494,509.126436782
3956.82438829,497,509.091954023
3957.67917861,501,509.137931034
3958.53396893,502,509.149425287
3959.38875925,501,509.172413793
3960.24354957,503,509.252873563
3961.09833989,505,509.344827586
3961.95313021,505,509.333333333
3962.80792053,504,509.275862069
3963.66271085,506,509.344827586
3964.51750117,508,509.448275862
3965.37229149,509,509.471264368
3966.22708181,507,509.471264368
3967.08187212,506,509.574712644
3967.93666244,507,509.67816092
3968.79145276,506,509.666666667
3969.64624308,504,509.643678161
3970.5010334,506,509.735632184
3971.35582372,507,509.816091954
3972.21061404,509,509.83908046
3973.06540436,509,509.885057471
3973.92019468,511,510.057471264
3974.774985,514,510.229885057
3975.62977532,514,510.310344828
3976.48456564,514,510.425287356
3977.33935596,514,510.632183908
3978.19414628,514,510.793103448
3979.0489366,514,510.850574713
3979.90372692,512,510.931034483
3980.75851723,513,511.08045977
3981.61330755,514,511.16091954
3982.46809787,513,511.126436782
3983.32288819,515,511.149425287
3984.17767851,515,511.229885057
3985.03246883,516,511.229885057
3985.88725915,516,511.126436782
3986.74204947,515,511.08045977
3987.59683979,516,511.08045977
3988.45163011,515,510.988505747
3989.30642043,514,510.816091954
3990.16121075,513,510.67816092
3991.01600107,512,510.517241379
3991.87079139,511,510.264367816
3992.72558171,511,509.977011494
3993.58037202,510,509.781609195
3994.43516234,512,509.643678161
3995.28995266,512,509.471264368
3996.14474298,514,509.32183908
3996.9995333,518,509.32183908
3997.85432362,522,509.402298851
3998.70911394,526,509.482758621
3999.56390426,529,509.586206897
4000.41869458,531,509.770114943
4001.2734849,534,510.0
4002.12827522,533,510.16091954
4002.98306554,531,510.32183908
4003.83785586,528,510.517241379
4004.69264618,524,510.689655172
4005.5474365,519,510.781609195
4006.40222682,515,511.08045977
4007.25701713,508,511.195402299
4008.11180745,504,510.988505747
4008.96659777,500,510.620689655
4009.82138809,496,510.206896552
4010.67617841,493,509.804597701
4011.53096873,492,509.390804598
4012.38575905,489,509.011494253
4013.24054937,488,508.701149425
4014.09533969,487,508.367816092
4014.95013001,488,508.011494253
4015.80492033,489,507.597701149
4016.65971065,489,507.218390805
4017.51450097,490,506.931034483
4018.36929129,492,506.701149425
4019.22408161,493,506.517241379
4020.07887192,496,506.448275862
4020.93366224,498,506.505747126
4021.78845256,500,506.563218391
4022.64324288,501,506.632183908
4023.4980332,503,506.793103448
4024.35282352,506,507.011494253
4025.20761384,508,507.252873563
4026.06240416,508,507.471264368
4026.91719448,511,507.735632184
4027.7719848,512,508.011494253
4028.62677512,512,508.252873563
4029.48156544,513,508.459770115
4030.33635576,513,508.67816092
4031.19114608,514,508.873563218
4032.0459364,514,509.022988506
4032.90072672,513,509.149425287
4033.75551703,514,509.298850575
4034.61030735,516,509.448275862
4035.46509767,514,509.551724138
4036.31988799,514,509.655172414
4037.17467831,515,509.781609195
4038.02946863,516,509.896551724
4038.88425895,517,510.0
4039.73904927,517,510.091954023
4040.59383959,520,510.24137931
4041.44862991,522,510.425287356
4042.30342023,522,510.597701149
4043.15821055,523,510.793103448
4044.01300087,525,511.034482759
4044.86779119,526,511.264367816
4045.72258151,527,511.494252874
4046.57737182,526,511.689655172
4047.43216214,525,511.873563218
4048.28695246,525,512.034482759
4049.14174278,523,512.137931034
4049.9965331,523,512.24137931
4050.85132342,522,512.333333333
4051.70611374,522,512.425287356
4052.56090406,520,512.494252874
4053.41569438,521,512.574712644
4054.2704847,520,512.666666667
4055.12527502,519,512.735632184
4055.98006534,519,512.793103448
4056.83485566,519,512.862068966
4057.68964598,520,512.91954023
4058.5444363,521,512.988505747
4059.39922662,521,513.045977011
4060.25401693,520,513.091954023
4061.10880725,520,513.149425287
4061.96359757,520,513.195402299
4062.81838789,519,513.24137931
